specimen_local_id,Group,lineage_from_mtDNA,latitude,longitude,morph_SVL,morph_head_width,morph_head_length,morph_sex,morph_hind_leg_length,number_pores_males,trunk_length,trunk_width,foreleg_length,femur_length,head_depth,snout_length,snout_depth,naris_to_eye,eye_to_ear,internarial_dist,interorbital_dist,orbit_length,rostral_scale_height,rostral_scale_width,supralabial_scales,infralabial_scales,internarial_scales,tail_length,tail_depth,tail_width,age,toe_length,number_toe_lamellae,division_type,number_finger_lamellae
92976,clade 1,robusta,-17.17072,137.70934,60.61,11,14,F,7.55,,25.43,11.25,6.88,7,6.62,6.1,4,,,,,,,,,,,,,,,5.48,9,,
84983,clade 1,robusta,-18.98983,138.68573,60.46,10,14,F,8.59,,,,,8,,,,,,,,,,,,,,,,,,,,,
84984,clade 1,robusta,-18.98983,138.68573,56.88,10,14,F,8.4,,,,,8,,,,,,,,,,,,,,,,,,,,,
84985,clade 1,robusta,-18.98983,138.68573,42.9,8,10,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
85001,clade 1,robusta,-18.98983,138.68573,61.11,11,14,F,7.97,,24.13,10.39,6.98,7,6.5,5.98,4,,,,,,,,,,,,,,,5.63,8,,
85004,clade 1,robusta,-18.98983,138.68573,62.11,11,14,F,7.93,,26.08,10.54,7.49,7,6.52,5.86,4,,,,,,,,,,,,,,,5.49,8,,
97578,clade 1,robusta,-18.91976,139.02417,66,11,15,F,7.91,,,,,7,,,,,,,,,,,,,,,,,,,,,
84864,clade 1,robusta,-21.18974,139.75507,63.7,13,15,F,8.42,,,,,8,,,,,,,,,,,,,,,,,,,,,
84865,clade 1,robusta,-21.18974,139.75507,65.67,12,15,F,8.37,,,,,8,,,,,,,,,,,,,,,,,,,,,
84868,clade 1,robusta,-21.18974,139.75507,63.76,12,15,F,8.36,,,,,8,,,,,,,,,,,,,,,,,,,,,
84885,clade 1,robusta,-21.18974,139.75507,67.52,11,15,F,8.29,,28.45,11.55,7.14,8,6.84,6.33,4,,,,,,,,,,,,,,,5.7,9,,
84886,clade 1,robusta,-21.18974,139.75507,63.48,11,15,F,7.37,,26.72,10.9,7.21,7,6.45,6.03,4,,,,,,,,,,,,,,,4.88,9,,
84913,clade 1,robusta,-20.60266,139.68391,63.44,12,15,F,8.41,,,,,8,,,,,,,,,,,,,,,,,,,,,
84914,clade 1,robusta,-20.60266,139.68391,63.45,12,16,F,7.81,,,,,7,,,,,,,,,,,,,,,,,,,,,
84915,clade 1,robusta,-20.60266,139.68391,58.16,11,15,F,7.67,,,,,7,,,,,,,,,,,,,,,,,,,,,
84916,clade 1,robusta,-20.60266,139.68391,62.9,12,16,F,7.72,,,,,7,,,,,,,,,,,,,,,,,,,,,
84917,clade 1,robusta,-20.60266,139.68391,66.96,12,15,F,7.8,,,,,7,,,,,,,,,,,,,,,,,,,,,
84918,clade 1,robusta,-20.60266,139.68391,76.85,13,16,F,7.64,,,,,7,,,,,,,,,,,,,,,,,,,,,
84919,clade 1,robusta,-20.60266,139.68391,62.83,12,14,F,7.81,,,,,7,,,,,,,,,,,,,,,,,,,,,
84950,clade 1,robusta,-19.72141,139.39186,60.4,11,15,F,7.71,,23.43,10.18,6.88,7,6.45,6,4,,,,,,,,,,,,,,,4.98,9,,
84951,clade 1,robusta,-19.72141,139.39186,68.5,12,15,F,7.88,,28.14,11.16,6.99,7,6.99,6.54,5,,,,,,,,,,,,,,,5.78,9,,
84961,clade 1,robusta,-20.60266,139.68391,62.48,11,15,F,7.97,,24.76,11.09,6.88,7,6.32,6.22,4,,,,,,,,,,,,,,,5.57,10,,
44329,clade 1,robusta,-18.6,138.13,58.68,11.91,13.66,F,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,
44426,clade 1,robusta,-18.6,138.13,58.32,12.11,14.22,F,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,
70173,clade 1,robusta,-18.64,138.2,60.66,11.78,14.17,F,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,
97572,clade 1,robusta,-17.44627,138.34076,64.14,11,15,F,9.71,,,,,9,,,,,,,,,,,,,,,,,,,,,
97591,clade 1,robusta,-17.44627,138.34076,60.24,10,14,F,8.01,,,,,8,,,,,,,,,,,,,,,,,,,,,
97592,clade 1,robusta,-17.44627,138.34076,67.29,11,15,F,8.28,,,,,8,,,,,,,,,,,,,,,,,,,,,
102740,clade 1,robusta,-17.41666667,137.8,44.01,8.32,11.98,F,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,
97579,clade 1,robusta,-18.91976,139.02417,62.44,10,15,F,7.83,,,,,7,,,,,,,,,,,,,,,,,,,,,
84975,clade 1,robusta,-18.69887,138.48959,57.02,10,13,M,7.57,15,23.95,9.23,6.67,7,6.42,5.56,4,,,,,,,,,,,,,,,5.28,8,,
84976,clade 1,robusta,-18.69887,138.48959,60.03,11,14,M,8.27,14,24.43,10.45,7.05,8,6.46,5.83,4,,,,,,,,,,,,,,,5.48,9,,
84987,clade 1,robusta,-18.70312,138.4825,59.8,10,14,M,8.04,14,24.81,10.16,7.19,8,6.53,5.85,4,,,,,,,,,,,,,,,5.27,9,,
85056,clade 1,robusta,-17.812221,138.27861,59.72,11,14,M,8.02,15,24.81,10.22,7.04,8,6.74,5.41,4,,,,,,,,,,,,,,,5.34,9,,
101466,clade1,robusta,-17.88126,137.49347,59.74,11,14,M,7.8,15,24.77,10.36,6.75,7,5.92,5.8,4,,,,,,,,,,,,,,,6.18,9,,
101527,clade 1,robusta,-17.90475,137.51823,63.69,11,14,M,8.17,15,27.3,10.29,6.89,8,6.92,5.69,4,,,,,,,,,,,,,,,6.06,10,,
92962,clade 1,robusta,-17.17072,137.70934,63.2,11,16,M,7.62,,,,,7,,,,,,,,,,,,,,,,,,,,,
92975,clade 1,robusta,-17.17072,137.70934,65.92,12,15,M,8.86,15,26.38,11.71,7.63,8,6.27,6.46,4,,,,,,,,,,,,,,,5.96,9,,
85002,clade 1,robusta,-18.98983,138.68573,62.36,11,14,M,8,17,26.33,10.92,7.13,8,6.12,5.96,5,,,,,,,,,,,,,,,4.98,8,,
84991,clade 1,robusta,-18.5831,138.58455,63.5,14,16,M,9.76,,,,,9,,,,,,,,,,,,,,,,,,,,,
84866,clade 1,robusta,-21.18974,139.75507,57.95,10,13,M,7.92,,,,,7,,,,,,,,,,,,,,,,,,,,,
84867,clade 1,robusta,-21.18974,139.75507,56.68,11,14,M,9.37,,,,,9,,,,,,,,,,,,,,,,,,,,,
84898,clade 1,robusta,-20.68106,139.49789,60.38,10,14,M,7.49,16,24.3,10.64,7.04,7,6.08,6.17,4,,,,,,,,,,,,,,,5.44,9,,
84899,clade 1,robusta,-20.68106,139.49789,66.91,12,16,M,8.1,14,27.3,11.42,6.94,8,6.91,6.48,4,,,,,,,,,,,,,,,5.8,9,,
84900,clade 1,robusta,-20.68106,139.49789,62.83,10,16,M,8.27,,,,,8,,,,,,,,,,,,,,,,,,,,,
84901,clade 1,robusta,-20.68106,139.49789,52.18,12,14,M,6.82,,,,,6,,,,,,,,,,,,,,,,,,,,,
84962,clade 1,robusta,-20.60266,139.68391,66,12,16,M,8.45,16,26.77,11.68,7.51,8,6.66,6.54,4,,,,,,,,,,,,,,,5.61,9,,
44406,clade 1,robusta,-18.6,138.13,58.29,11.09,14.22,M,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,
68987,clade 1,robusta,-18.64,138.2,56.23,10.37,13.31,M,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,
69494,clade 1,robusta,-17.23,137.33,63.56,12.19,15.39,M,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,
69529,clade 1,robusta,-17.32,137.07,64.03,12.51,14.63,M,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,
97574,clade 1,robusta,-17.44627,138.34076,60.88,10,13,M,8.16,,,,,8,,,,,,,,,,,,,,,,,,,,,
97594,clade 1,robusta,-17.44627,138.34076,64.1,11,15,M,8.68,,,,,8,,,,,,,,,,,,,,,,,,,,,
97596,clade 1,robusta,-17.44627,138.34076,63.38,10,15,M,7.49,,,,,7,,,,,,,,,,,,,,,,,,,,,
101482,clade 1,robusta,-17.84837,137.41789,53.72,10,13,M,7.5,12,22.54,9,6.4,7,6.06,5.24,4,,,,,,,,,,,,,,,5.36,9,,
101485,clade 1,robusta,-17.84837,137.41789,61.57,11,14,M,8.12,14,26.46,10.11,6.74,8,6.55,5.65,4,,,,,,,,,,,,,,,5.87,9,,
102739,clade 1,robusta,-17.41666667,137.8,62.75,12.5,15.05,M,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,
59129,clade2,spheniscus,-16,125.332778,42.33,8,11,F,5.74,,16.66,8.04,5.44,5,4.5,5.08,3,,,,,,,,,,,,,,,,6,3,
59177,clade2,spheniscus,-15.978611,125.367222,43.96,8,10,F,5.96,,17,7.78,5.37,5,4.49,4.67,3,,,,,,,,,,,,,,,,7,3,
60339,clade2,spheniscus,-16.798889,125.843889,45.68,8,11,F,5.98,,19.18,7.93,5.57,5,5.24,4.95,3,,,,,,,,,,,,,,,,7,3,
60340,clade2,spheniscus,-16.798889,125.843889,45.22,8,11,F,6.36,,18.79,8.42,5.61,6,4.82,5,3,,,,,,,,,,,,,,,,7,3,
60552,clade2,spheniscus,-17.158889,125.307222,45.9,9,11,F,6.25,,19.17,8.45,5.73,6,5.37,4.67,4,,,,,,,,,,,,,,,,8,3,
85953,clade2,spheniscus,-17.06837,125.24618,43.04,8,11,F,6.1,,15.76,7.92,5.86,6,4.35,5.03,3,,,,,,,,,,,,,,,1.85,7,3,
44561,clade2,spheniscus,-14.9875,125.0083,45.18,8,12,M,6.37,28,19.32,7.89,5.96,6,5.25,5.21,4,,,,,,,,,,,,,,,,6,3,
93474,clade2,spheniscus,-14.82168,125.70993,43.26,9,10,M,6.49,,,,,6,,,,,,,,,,,,,,,,,,,,,
44887,clade2,spheniscus,-15.9897,125.3294,43.94,8,11,M,5.97,25,18.06,8.05,5.17,5,5.04,4.62,3,,,,,,,,,,,,,,,,6,3,
44894,clade2,spheniscus,-16.176389,125.439167,43.37,8,11,M,6.17,27,17.37,8.02,5.36,6,5.04,4.86,3,,,,,,,,,,,,,,,,7,3,
44986,clade2,spheniscus,-15.9775,125.3678,43.81,8,11,M,5.89,24,17.9,7.42,5.01,5,4.58,4.69,3,,,,,,,,,,,,,,,,7,3,
59087,clade2,spheniscus,-15.989722,125.329444,44.8,8,11,M,6.19,21,17.99,8.1,5.43,6,4.63,5.05,3,,,,,,,,,,,,,,,,7,3,
54589,clade2,spheniscus,-14.816667,125.7,41.99,8,10,M,6.3,24,16.78,6.97,5.74,6,4.87,4.63,3,,,,,,,,,,,,,,,,7,3,
55286,clade2,spheniscus,-16.8,125.85,43.43,8,10,M,6.46,27,17.1,8.13,5.99,6,4.73,4.64,3,,,,,,,,,,,,,,,,7,3,
58395,clade2,unguiculata,-20.428056,119.969444,37.98,7,9,F,5.01,,15.75,6.76,4.34,5,4.07,3.62,2,,,,,,,,,,,,,,,,7,,
58396,clade2,unguiculata,-20.428056,119.969444,37.69,7,9,F,5.2,,15.29,6.94,4.61,5,4.05,3.99,3,,,,,,,,,,,,,,,,7,,
62686,clade2,unguiculata,-20.557778,120.181944,38.23,7,8,M,5.19,14,16.92,6.79,4.92,5,4.63,3.41,3,,,,,,,,,,,,,,,,6,,
57777,clade2,unguiculata,-20.460833,120.048333,36.72,6,8,M,5.14,11,16.93,6.5,4.67,5,3.96,3.23,2,,,,,,,,,,,,,,,,6,,
58397,clade2,unguiculata,-20.428056,119.969444,37.21,7,9,M,4.83,12,15.46,6.79,4.38,4,3.71,3.55,2,,,,,,,,,,,,,,,,6,,
62990,clade2,unguiculata,-20.436389,120.010833,37.68,7,8,M,5.77,13,16.68,7.06,4.98,5,3.87,3.38,2,,,,,,,,,,,,,,,,6,,
47540,clade3,variegata,-29.60861,117.41,49,9,11,F,,,,,,6,,,4,3,,,19,,,,9,8,,,,,,,7,,
53076,clade3,variegata,-21.733333,115.083333,35.49,7,9,F,4.62,,13.97,5.94,4.32,4,4.48,3.15,2,,,,,,,,,,,,,,,,6,,
56052,clade3,variegata,-31.933333,117.766667,47,9,11,F,,,,,,6,,,3,3,,,20,,,,10,10,2,,,,,,8,,
60403,clade3,variegata,-25.883611,113.885,41,,,F,,,,,,5,,,,,,,,,,,9,9,1,,,,,,6,,
45795,clade3,variegata,-32.3961,124.46222,48,10,12,F,,,,,,7,,,3,3,,,24,,,,9,9,1,,,,,,8,,
45822,clade3,variegata,-32.01638,122.8186,41,8,10,F,,,,,,5,,,3,3,,,19,,,,9,8,1,,,,,,8,,
46000,clade3,variegata,-28.8486,130.48444,42,8,10,F,,,,,,6,,,3,3,,,18,,,,9,9,,,,,,,8,,
46521,clade3,variegata,-30.85,132.15,44,9,11,F,,,,,,6,,,3,3,,,21,,,,9,8,1,,,,,,8,,
46568,clade3,variegata,-29.50861,130.255,48,9,11,F,,,,,,6,,,3,3,,,18,,,,9,7,,,,,,,8,,
46602,clade3,variegata,-30.15777,131.61638,46,9,11,F,,,,,,6,,,3,3,,,18,,,,9,8,,,,,,,8,,
47818,clade3,variegata,-30.22304,131.52332,44,9,10,F,,,,,,6,,,,3,,,16,,,,9,8,1,,,,,,8,,
47883,clade3,variegata,-31.4936,132.83999,46,9,11,F,,,,,,6,,,,3,,,17,,,,9,7,,,,,,,7,,
57897,clade3,variegata,-25.833333,113.55,37,7,8,F,,,,,,4,,,2,2,,,17,,,,9,8,,,,,,,7,,
57924,clade3,variegata,-26.333333,113.9,39,7,9,F,,,,,,5,,,3,3,,,18,,,,8,8,,,,,,,7,,
62424,clade3,variegata,-26.333333,113.966667,38,7,9,F,,,,,,5,,,3,3,,,15,,,,9,8,,,,,,,7,,
62439,clade3,variegata,-26.283333,113.85,38,7,9,F,,,,,,5,,,2,2,,,16,,,,9,8,1,,,,,,7,,
62445,clade3,variegata,-26.283333,113.85,34,7,9,F,,,,,,,,,,3,,,16,,,,9,8,,,,,,,6,,
52048,clade3,variegata,-30.240278,119.347222,43.08,8,10,M,5.79,15,17.95,8.28,5.27,5,5.28,3.98,3,,,,,,,,,,,,,,,,7,,
52373,clade3,variegata,-22.157778,114.528611,43.04,8,9,M,5.71,11,17.73,7.78,5.5,5,4.34,3.88,3,,,,,,,,,,,,,,,,6,,
52536,clade3,variegata,-24.500833,115.0175,44.29,8,10,M,5.92,12,17.92,8.46,5.48,5,5.32,3.94,3,,,,,,,,,,,,,,,,6,,
52701,clade3,variegata,-21.730833,115.096944,38.12,8,8,M,5.05,11,16.62,8.15,4.43,5,4.3,3.07,3,,,,,,,,,,,,,,,,7,,
54628,clade3,variegata,-29.366667,121.283333,43.94,8,10,M,5.61,12,17.06,7.62,5.32,5,5.21,3.93,3,,,,,,,,,,,,,,,,6,,
55236,clade3,variegata,-22.6725,118.936667,47.99,9,11,M,5.57,12,21.45,8.33,5.42,5,5.38,4.35,3,,,,,,,,,,,,,,,,6,,
55401,clade3,variegata,-31.433333,117.516667,40.5,8,9,M,5.39,13,16.05,7.57,5.01,5,4.58,3.39,3,,,,,,,,,,,,,,,,7,,
55492,clade3,variegata,-22.3,114.116667,40.82,8,10,M,5.62,12,15.85,7.64,5.24,5,5.42,3.98,3,,,,,,,,,,,,,,,,6,,
55911,clade3,variegata,-24.493056,115.030556,45.8,8,11,M,5.92,10,17.71,7.35,5.34,5,5.14,3.83,3,,,,,,,,,,,,,,,,6,,
56071,clade3,variegata,-29.732778,119.616944,42.64,8,10,M,5.81,13,16.64,7.53,5.12,5,4.61,3.97,3,,,,,,,,,,,,,,,,7,,
56089,clade3,variegata,-30.283333,116.716667,45.67,9,11,M,6.11,15,17.35,8.39,5.41,6,5.36,3.99,3,,,,,,,,,,,,,,,,8,,
56142,clade3,variegata,-20.8,115.4,43.53,8,10,M,6.27,11,17.23,7.86,5.42,6,5.46,3.95,3,,,,,,,,,,,,,,,,7,,
56405,clade3,variegata,-33.166667,121.266667,46.17,9,11,M,6.26,14,18.02,8.39,5.67,6,5.83,4.61,4,,,,,,,,,,,,,,,,7,,
56514,clade3,variegata,-20.733333,117,34.96,6,8,M,5.07,11,13.87,5.81,4.18,5,3.9,3.35,2,,,,,,,,,,,,,,,,6,,
57669,clade3,variegata,-26.591111,118.496944,52.13,10,11,M,6.34,11,24.04,8.9,5.8,6,5.86,4.43,3,,,,,,,,,,,,,,,,6,,
57725,clade3,variegata,-30.368889,121.0675,43.14,8,10,M,5.89,15,18.1,8.76,5.25,5,5.32,3.62,3,,,,,,,,,,,,,,,,7,,
60405,clade3,variegata,-25.896111,113.908889,43.61,9,10,M,5.9,11,17.79,8.38,5.58,5,5.52,3.73,4,,,,,,,,,,,,,,,,6,,
61865,clade3,variegata,-24.428889,114.5,43.26,8,10,M,5.55,11,17.41,8.7,5.05,5,4.81,3.79,3,,,,,,,,,,,,,,,,7,,
62166,clade3,variegata,-26.191667,114.509167,36.73,7,9,M,5.15,10,14.65,7.22,4.84,5,3.91,3.5,2,,,,,,,,,,,,,,,,6,,
62888,clade3,variegata,-25.625278,114.704167,39.23,7,9,M,5.41,12,15.8,7.77,4.74,5,4.56,3.32,3,,,,,,,,,,,,,,,,6,,
45793,clade3,variegata,-32.3961,124.46222,49,10,12,M,,13,,,,7,,,4,4,,,18,,,,9,9,1,,,,,,8,,
45794,clade3,variegata,-32.3961,124.46222,48,10,13,M,,14,,,,7,,,4,4,,,20,,,,10,9,1,,,,,,8,,
45968,clade3,variegata,-28.8486,130.48444,43,8,11,M,,11,,,,6,,,4,3,,,16,,,,10,8,,,,,,,7,,
46453,clade3,variegata,-32.01638,122.8186,41,7,9,M,,13,,,,5,,,3,3,,,20,,,,9,9,1,,,,,,8,,
46520,clade3,variegata,-30.85,132.15,43,9,11,M,,13,,,,7,,,3,3,,,15,,,,9,8,,,,,,,8,,
46604,clade3,variegata,-30.16194,136.17666,44,9,11,M,,13,,,,7,,,3,3,,,18,,,,9,7,,,,,,,8,,
47766,clade3,variegata,-30.59444,132.00916,47,9,11,M,,15,,,,6,,,3,3,,,17,,,,8,8,1,,,,,,9,,
47781,clade3,variegata,-30.13416,131.6261,46,9,11,M,,12,,,,6,,,3,3,,,17,,,,8,7,1,,,,,,7,,
47814,clade3,variegata,-29.7,130.116,42,9,10,M,,11,,,,6,,,,3,,,16,,,,10,9,2,,,,,,8,,
47884,clade3,variegata,-31.4936,132.83999,46,10,11,M,,12,,,,6,,,,3,,,19,,,,9,7,1,,,,,,7,,
54996,clade3,variegata,-25.8,113.55,37.95,,,M,,11,,,,,,,,,,,,,,,10,8,,,,,,,6,,
57866,clade3,variegata,-25.866667,113.6,38,,,M,,10,,,,,,,,,,,,,,,8,8,,,,,,,6,,
57867,clade3,variegata,-25.866667,113.6,38,,,M,,11,,,,,,,,,,,,,,,10,8,,,,,,,6,,
57868,clade3,variegata,-25.716667,113.433333,37,,,M,,9,,,,,,,,,,,18,,,,9,7,,,,,,,7,,
57870,clade3,variegata,-25.8,113.7,34,7,9,M,,10,,,,4,,,3,2,,,16,,,,9,8,1,,,,,,7,,
57895,clade3,variegata,-25.8,113.716667,40,8,10,M,,10,,,,4,,,3,3,,,18,,,,9,8,,,,,,,7,,
57896,clade3,variegata,-25.833333,113.55,40,,,M,,12,,,,,,,,,,,,,,,9,8,,,,,,,7,,
57993,clade3,variegata,-25.866667,113.6,38,,,M,,11,,,,,,,,,,,,,,,9,7,,,,,,,7,,
62395,clade3,variegata,-26.283333,113.85,40,,,M,,13,,,,,,,,,,,,,,,8,7,,,,,,,7,,
62417,clade3,variegata,-26.283333,113.85,38.98,8,9,M,,10,,,,6,,,3,3,,,14,,,,9,7,,,,,,,7,,
62447,clade3,variegata,-26.283333,113.85,37,,,M,,10,,,,,,,,,,,,,,,9,7,,,,,,,6,,
45984,clade3,versicolor,-20.97499,141.89166,45.27,8,10,F,5.07,,19.25,8.5,4.82,5,4.93,4.32,3,,,,,,,,,,,,,,,,6,,
46009,clade3,versicolor,-20.78499,144.30555,42.63,8,9,F,5.24,,18.07,7.88,5.05,5,4.62,4,3,,,,,,,,,,,,,,,,6,,
47867,clade3,versicolor,-23.75,141.133,43.26,8,10,F,5.44,,17.36,8.39,4.8,5,4.67,3.76,3,,,,,,,,,,,,,,,,7,,
84929,clade3,versicolor,-19.5015,138.94908,42.49,8,10,F,4.93,,16.64,8.26,4.31,4,4.23,3.82,3,,,,,,,,,,,,,,,,6,,
45695,clade3,versicolor,-31.13277,138.54916,47,9,12,F,,,,,,7,,,4,4,,,17,,,,9,9,1,,,,,,8,,
45896,clade3,versicolor,-30.166,139.283,49,10,11,F,,,,,,7,,,3,3,,,,,,,10,9,2,,,,,,8,,
46091,clade3,versicolor,-32.366,145.883,51,,11,F,,,,,,6,,,3,3,,,22,,,,9,9,1,,,,,,7,,
46469,clade3,versicolor,-21.88916,139.98583,40,8,9,F,,,,,,6,,,3,2,,,19,,,,9,8,1,,,,,,7,,
46585,clade3,versicolor,-28.96027,145.72777,47,9,11,F,,,,,,6,,,3,3,,,19,,,,10,9,,,,,,,8,,
46640,clade3,versicolor,-26.86916,133.02249,46,9,10,F,,,,,,6,,,3,3,,,19,,,,8,8,,,,,,,7,,
46757,clade3,versicolor,-30.17082,139.25777,46,8,10,F,,,,,,6,,,3,3,,,23,,,,9,9,1,,,,,,8,,
47359,clade3,versicolor,-30.3211,138.7861,51,10,12,F,,,,,,7,,,4,4,,,,,,,9,8,2,,,,,,8,,
47526,clade3,versicolor,-20.716,139.716,38,8,9,F,,,,,,5,,,2,2,,,21,,,,10,9,,,,,,,7,,
47662,clade3,versicolor,-22.03527,144.62471,43,8,10,F,,,,,,5,,,3,3,,,18,,,,8,9,1,,,,,,7,,
47664,clade3,versicolor,-23.35,143.2,47,8,11,F,,,,,,6,,,3,3,,,18,,,,10,9,,,,,,,7,,
47677,clade3,versicolor,-23.35,143.2,45,8,10,F,,,,,,5,,,4,3,,,19,,,,9,9,,,,,,,7,,
47772,clade3,versicolor,-30.37416,139.35055,51,9,11,F,,,,,,7,,,3,3,,,20,,,,9,9,1,,,,,,8,,
84832,clade3,versicolor,-20.84188,139.51176,44.7,7,9,F,5.6,,,,,5,,,,,,,,,,,,,,,,,,,,,
84836,clade3,versicolor,-21.07088,139.55646,43.62,10,10,F,5.35,,,,,5,,,,,,,,,,,,,,,,,,,,,
84841,clade3,versicolor,-21.07088,139.55646,42.32,9,10,F,5.19,,,,,5,,,,,,,,,,,,,,,,,,,,,
84845,clade3,versicolor,-21.26174,139.72464,37.73,7,9,F,5.07,,,,,5,,,,,,,,,,,,,,,,,,,,,
84846,clade3,versicolor,-21.26174,139.72464,48.24,8,8,F,5.25,,,,,5,,,,,,,,,,,,,,,,,,,,,
84848,clade3,versicolor,-21.26174,139.72464,45.19,8,10,F,5.85,,,,,5,,,,,,,,,,,,,,,,,,,,,
86796,clade3,versicolor,-21.53197,133.88919,36.75,7,8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
84965,clade3,versicolor,-20.59802,139.70422,45.14,8,9,F,5.76,,18.1,9.21,4.86,5,4.29,3.82,3,,,,,,,,,,,,,,,2.26,6,,
97650,clade3,versicolor,-18.19008,140.69069,46.07,7,10,F,5.38,,,,,5,,,,,,,,,,,,,,,,,,,,,
84847,clade3,versicolor,-21.26174,139.72464,47.1,8,10,F,5.41,,,,,5,,,,,,,,,,,,,,,,,,,,,
46168,clade3,versicolor,-29.90416,139.42082,49,10,11,F,,,,,,6,,,4,3,,,22,,,,9,9,1,,,,,,9,,
45986,clade3,versicolor,-20.96,141.82832,45.6,8,10,M,5.17,13,18.17,8.11,5.28,5,5.04,4.22,4,,,,,,,,,,,,,,,,7,,
47290,clade3,versicolor,-20.716,139.716,41.17,8,9,M,5.28,11,18.14,8.43,4.88,5,4.4,3.83,4,,,,,,,,,,,,,,,,7,,
84930,clade3,versicolor,-19.5015,138.94908,37.04,8,9,M,4.74,,,,,4,,,,,,,,,,,,,,,,,,,,,
84931,clade3,versicolor,-19.5015,138.94908,34.97,7,9,M,4.7,,,,,4,,,,,,,,,,,,,,,,,,,,,
84964,clade3,versicolor,-20.59802,139.70422,45.34,8,10,M,4.9,14,18.97,8.31,4.81,4,4.04,3.71,3,,,,,,,,,,,,,,,,6,,
97621,clade3,versicolor,-19.82248,140.16267,39.74,6,9,M,4.71,,,,,4,,,,,,,,,,,,,,,,,,,,,
44859,clade3,versicolor,-25.9,139.35,45,8,11,M,,10,,,,6,,,3,3,,,19,,,,10,9,,,,,,,7,,
45033,clade3,versicolor,-27.816,135.716,39,7,10,M,,10,,,,5,,,,3,,,17,,,,9,7,1,,,,,,9,,
45892,clade3,versicolor,-32.366,145.883,52,,12,M,,13,,,,7,,,3,3,,,18,,,,9,9,2,,,,,,,,
45981,clade3,versicolor,-20.78499,144.30555,42,8,10,M,,11,,,,5,,,3,3,,,20,,,,8,8,,,,,,,7,,
45982,clade3,versicolor,-20.78499,144.30555,44,9,10,M,,13,,,,5,,,3,3,,,18,,,,9,8,1,,,,,,7,,
46161,clade3,versicolor,-29.91527,139.66638,50,11,12,M,,14,,,,6,,,4,4,,,18,,,,9,8,1,,,,,,9,,
46225,clade3,versicolor,-30.76027,138.28694,47,10,11,M,,11,,,,6,,,3,3,,,19,,,,10,9,1,,,,,,8,,
46297,clade3,versicolor,-28.98721,139.55361,49,10,12,M,,11,,,,7,,,,3,,,20,,,,10,8,1,,,,,,8,,
46687,clade3,versicolor,-30.22499,139.19194,49,9,12,M,,11,,,,6,,,4,3,,,22,,,,11,10,2,,,,,,8,,
47342,clade3,versicolor,-30.26527,138.82499,54,10,12,M,,13,,,,7,,,4,4,,,19,,,,10,8,1,,,,,,8,,
68802,clade3,versicolor,-21.67,133.75,37,8,9,M,,12,,,,6,,,3,3,,,17,,,,8,8,,,,,,,7,,
84926,clade3,versicolor,-20.59802,139.70422,30.78,7,8,M,4.8,,,,,4,,,,,,,,,,,,,,,,,,,,,
86747,clade3,versicolor,-23.59513,134.48395,45.92,9,10,M,6.25,12,19.94,8.68,5.24,6,4.78,4.07,3,,,,,,,,,,,,,,,3.35,6,,
86795,clade3,versicolor,-21.53197,133.88919,40.97,8,10,M,5.04,10,16.32,7.37,4.58,5,4.4,3.47,3,,,,,,,,,,,,,,,2.89,7,,
45985,clade3,versicolor,-20.97499,141.89166,43.23,8,10,M,5.62,14,18.24,8.45,5.28,5,5,3.85,3,,,,,,,,,,,,,,,,6,,
84837,clade3,versicolor,-21.07088,139.55646,41.55,7,9,M,5.81,,,,,5,,,,,,,,,,,,,,,,,,,,,
45202,clade3,versicolor,-27.33499,138.56166,43.73,8,10,M,5.1,11,16.6,7.98,5.05,5,4.5,3.58,3,,,,,,,,,,,,,,,3.35,6,,
45461,clade3,versicolor,-29.64416,137.30111,47.82,10,11,M,7.02,13,19.7,9.62,6.06,7,5.81,4.68,4,,,,,,,,,,,,,,,3.37,7,,
45484,clade3,versicolor,-29.47666,137.08444,42.08,8,10,M,6.54,11,19.04,7.7,5.63,6,4.78,4.04,3,,,,,,,,,,,,,,,3.48,7,,
45557,clade3,versicolor,-34.38221,140.43638,50.09,10,11,M,6.05,12,22.47,9.4,5.77,6,5.69,4.74,4,,,,,,,,,,,,,,,3.68,6,,
45625,clade3,versicolor,-29.64416,137.30111,48.9,10,12,M,7.43,12,19.47,9.32,6.51,7,5.81,4.86,4,,,,,,,,,,,,,,,4,7,,
45815,clade3,versicolor,-34.08583,140.783,49.72,10,11,M,7.24,14,21.16,9.9,5.97,7,5.29,4.66,4,,,,,,,,,,,,,,,3.58,7,,
46024,clade3,versicolor,-30.81638,138.96583,50,11,12,M,,11,,,,6,,,3,4,,,17,,,,9,9,1,,,,,,9,,
